Name,Type,WTO ID,Region,All WTO,Cross Regional,Language,Total articles,Total words,Number of unique words,Niceness,Class 0,Class 1,Class 2,Year,rta,tradeflow_baci,manuf_tradeflow_baci,Pair,Relative GDP
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2007,1.0,102276.423,96430.508,"('CAN', 'CRI')",0.9240776990906757
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2008,1.0,152449.666,142371.766,"('CAN', 'CRI')",0.9216237928703263
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2009,1.0,83834.632,79503.594,"('CAN', 'CRI')",0.9197986537097191
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2010,1.0,111644.602,94716.469,"('CAN', 'CRI')",0.9184044046440707
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2011,1.0,206629.996,185569.172,"('CAN', 'CRI')",0.9172203519671362
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2012,1.0,236293.965,200149.766,"('CAN', 'CRI')",0.914032577147425
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2013,1.0,134542.705,105362.266,"('CAN', 'CRI')",0.9155348396069043
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2014,1.0,167621.012,122350.43,"('CAN', 'CRI')",0.9138545879126362
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2015,1.0,145062.348,106672.398,"('CAN', 'CRI')",0.9080731477592989
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2016,1.0,131807.691,103606.953,"('CAN', 'CRI')",0.9038274039500672
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2017,1.0,136466.449,96764.406,"('CAN', 'CRI')",0.8989174491005892
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2018,1.0,138312.18,95084.141,"('CAN', 'CRI')",0.8983650167124073
Canada - Costa Rica,Free Trade Agreement,66,North America; Central America,Yes,Yes,en,116,182449,4216,0,0.6637931034482759,0.008620689655172414,0.3275862068965517,2019,1.0,,,"('CAN', 'CRI')",0.8984895737536656
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2002,1.0,13155465.438,13111114.0,"('JPN', 'SGP')",0.9060350784374613
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2003,1.0,13485293.777,13439015.0,"('JPN', 'SGP')",0.9027417435167998
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2004,1.0,16689704.281,16614159.0,"('JPN', 'SGP')",0.8963664526141352
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2005,1.0,16880462.672000002,16643781.0,"('JPN', 'SGP')",0.8900492077218285
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2006,1.0,17601697.891,17344730.0,"('JPN', 'SGP')",0.8823865815593422
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2007,1.0,19779184.75,18534194.0,"('JPN', 'SGP')",0.8745395954894626
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2008,1.0,24562983.25,20871746.0,"('JPN', 'SGP')",0.8711001863311775
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2009,1.0,18803867.25,15629724.0,"('JPN', 'SGP')",0.864722244920428
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2010,1.0,23559247.5,20042532.0,"('JPN', 'SGP')",0.8518148842353248
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2011,1.0,26066898.5,21439570.0,"('JPN', 'SGP')",0.843271879624603
Japan - Singapore,Free Trade Agreement & Economic Integration Agreement,70,East Asia,Yes,No,en,155,156454,4717,0,0.7870967741935484,0.08387096774193549,0.12903225806451613,2012,1.0,21773532.0,18545992.0,"('JPN', 'SGP')",0.8405056583817336
